,name,coordinates,nearestSchool,nearestSchool_distance,nearestStation,nearestStation_distance,School_Y,School_X,School_Name,STOP_ID,LATITUDE,LONGITUDE,STOP_NAME,real_school_distance,real_school_duration,real_station_distance,real_station_duration
875,1203S/883 Collins Street Docklands VIC 3008,"[-37.8212116, 144.942503]",Docklands Primary School,0.9592,Southern Cross Railway Station (Melbourne City),0.8653,-37.81271,144.94055,Docklands Primary School,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
876,1107/60 Siddeley Street Docklands VIC 3008,"[-37.8228429, 144.9523646]",South Melbourne Primary School,0.7291,Southern Cross Railway Station (Melbourne City),0.5552,-37.82935,144.9535,South Melbourne Primary School,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
877,1216/628 Flinders Street Docklands VIC 3008,"[-37.8209691, 144.9532525]",Hester Hornbrook Academy,0.5539,Southern Cross Railway Station (Melbourne City),0.3777,-37.81654,144.95615,Hester Hornbrook Academy,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
878,304/30 Rakaia Way Docklands VIC 3008,"[-37.8148828, 144.9414987]",Docklands Primary School,0.2552,North Melbourne Railway Station (West Melbourne),0.8362,-37.81271,144.94055,Docklands Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
879,10 Saint Mangos Lane Docklands VIC 3008,"[-37.8145392, 144.9414692]",Docklands Primary School,0.2186,North Melbourne Railway Station (West Melbourne),0.7986,-37.81271,144.94055,Docklands Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
880,609/103 South Wharf Drive Docklands VIC 3008,"[-37.8221898, 144.9349857]",Port Melbourne Secondary College,1.1204,Southern Cross Railway Station (Melbourne City),1.5216,-37.83201,144.93204,Port Melbourne Secondary College,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
881,2602/1-13 Point Park Crescent Docklands VIC 3008,"[-37.8236968, 144.9413496]",Montague Continuing Education Centre,1.0643,Southern Cross Railway Station (Melbourne City),1.0941,-37.8306,144.94974,Montague Continuing Education Centre,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
882,908/673 Latrobe Street Docklands VIC 3008,"[-37.8138724, 144.9490524]",Ozford College,0.4851,Southern Cross Railway Station (Melbourne City),0.4925,-37.81289,144.95442,Ozford College,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
883,309/757 Bourke Street Docklands VIC 3008,"[-37.8190506, 144.9480308]",Hester Hornbrook Academy,0.7673,Southern Cross Railway Station (Melbourne City),0.323,-37.81654,144.95615,Hester Hornbrook Academy,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
884,184/8 Waterside Place Docklands VIC 3008,"[-37.819887, 144.9421624]",Docklands Primary School,0.8091,Southern Cross Railway Station (Melbourne City),0.8427,-37.81271,144.94055,Docklands Primary School,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
885,813/628 Flinders Street Docklands VIC 3008,"[-37.8209691, 144.9532525]",Hester Hornbrook Academy,0.5539,Southern Cross Railway Station (Melbourne City),0.3777,-37.81654,144.95615,Hester Hornbrook Academy,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
886,Floor7/8 Pearl River Road Docklands VIC 3008,"[-37.8156528, 144.9382439]",Docklands Primary School,0.3846,North Melbourne Railway Station (West Melbourne),0.9931,-37.81271,144.94055,Docklands Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
887,L8/8 Pearl River Road Docklands VIC 3008,"[-37.8156528, 144.9382439]",Docklands Primary School,0.3846,North Melbourne Railway Station (West Melbourne),0.9931,-37.81271,144.94055,Docklands Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
888,F25/8 Pearl River Road Docklands VIC 3008,"[-37.8156528, 144.9382439]",Docklands Primary School,0.3846,North Melbourne Railway Station (West Melbourne),0.9931,-37.81271,144.94055,Docklands Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
889,1013/628 Flinders Street Docklands VIC 3008,"[-37.8209691, 144.9532525]",Hester Hornbrook Academy,0.5539,Southern Cross Railway Station (Melbourne City),0.3777,-37.81654,144.95615,Hester Hornbrook Academy,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
890,226/57 Spencer Street Docklands VIC 3008,"[-37.82004610000001, 144.9542894]",Hester Hornbrook Academy,0.4222,Southern Cross Railway Station (Melbourne City),0.3485,-37.81654,144.95615,Hester Hornbrook Academy,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
891,L6/15 Doepel Way Docklands VIC 3008,"[-37.8148335, 144.9400507]",Docklands Primary School,0.2398,North Melbourne Railway Station (West Melbourne),0.8551,-37.81271,144.94055,Docklands Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
892,3010/628 Flinders Street Docklands VIC 3008,"[-37.8209691, 144.9532525]",Hester Hornbrook Academy,0.5539,Southern Cross Railway Station (Melbourne City),0.3777,-37.81654,144.95615,Hester Hornbrook Academy,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
893,1301n/883 Collins Street Docklands VIC 3008,"[-37.8212116, 144.942503]",Docklands Primary School,0.9592,Southern Cross Railway Station (Melbourne City),0.8653,-37.81271,144.94055,Docklands Primary School,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
894,1408/103 South Wharf Drive Docklands VIC 3008,"[-37.8221898, 144.9349857]",Port Melbourne Secondary College,1.1204,Southern Cross Railway Station (Melbourne City),1.5216,-37.83201,144.93204,Port Melbourne Secondary College,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
895,1305E/888 Collins Street Docklands VIC 3008,"[-37.820727, 144.9422649]",Docklands Primary School,0.9026,Southern Cross Railway Station (Melbourne City),0.8634,-37.81271,144.94055,Docklands Primary School,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
896,3813/628 Flinders Street Docklands VIC 3008,"[-37.8209691, 144.9532525]",Hester Hornbrook Academy,0.5539,Southern Cross Railway Station (Melbourne City),0.3777,-37.81654,144.95615,Hester Hornbrook Academy,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
897,3911/628 Flinders Street Docklands VIC 3008,"[-37.8209691, 144.9532525]",Hester Hornbrook Academy,0.5539,Southern Cross Railway Station (Melbourne City),0.3777,-37.81654,144.95615,Hester Hornbrook Academy,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
898,241 Harbour Esplanade Docklands VIC 3008,"[-37.8132032, 144.9429762]",Docklands Primary School,0.2205,North Melbourne Railway Station (West Melbourne),0.645,-37.81271,144.94055,Docklands Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
899,1107/8 Marmion Place Docklands VIC 3008,"[-37.8133446, 144.9425312]",Docklands Primary School,0.1881,North Melbourne Railway Station (West Melbourne),0.6598,-37.81271,144.94055,Docklands Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
900,1416/100 Harbour Esplanade Docklands VIC 3008,"[-37.818562, 144.9468752]",Hester Hornbrook Academy,0.8469,Southern Cross Railway Station (Melbourne City),0.4051,-37.81654,144.95615,Hester Hornbrook Academy,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
901,F6/15 Doepel Way Docklands VIC 3008,"[-37.8148335, 144.9400507]",Docklands Primary School,0.2398,North Melbourne Railway Station (West Melbourne),0.8551,-37.81271,144.94055,Docklands Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
902,Floor7/387-395 Docklands Drive Docklands VIC 3008,"[-37.8138751, 144.9407709]",Docklands Primary School,0.1308,North Melbourne Railway Station (West Melbourne),0.7365,-37.81271,144.94055,Docklands Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
903,2004/231 harbour esp Docklands VIC 3008,"[-37.813577, 144.9429949]",Docklands Primary School,0.2358,North Melbourne Railway Station (West Melbourne),0.6865,-37.81271,144.94055,Docklands Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
904,207/815 Bourke Street Docklands VIC 3008,"[-37.8199344, 144.9444499]",Docklands Primary School,0.8723,Southern Cross Railway Station (Melbourne City),0.6523,-37.81271,144.94055,Docklands Primary School,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
905,2606N/889 Collins Street Docklands VIC 3008,"[-37.8211627, 144.9419443]",Docklands Primary School,0.9462,Southern Cross Railway Station (Melbourne City),0.9079,-37.81271,144.94055,Docklands Primary School,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
906,Carpark604/8 Pearl River Road Docklands VIC 3008,"[-37.8129453, 144.9365953]",Docklands Primary School,0.3492,North Melbourne Railway Station (West Melbourne),0.8114,-37.81271,144.94055,Docklands Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
907,2008S/889 Collins Street Docklands VIC 3008,"[-37.8210107, 144.9415838]",Docklands Primary School,0.9258,Southern Cross Railway Station (Melbourne City),0.9307,-37.81271,144.94055,Docklands Primary School,22180,-37.8179,144.9514,Southern Cross Railway Station (Melbourne City),,,,
908,18 Aquitania Way Docklands VIC 3008,"[-37.8135752, 144.9429943]",Docklands Primary School,0.2357,North Melbourne Railway Station (West Melbourne),0.6863,-37.81271,144.94055,Docklands Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
909,807/2 Joseph Road Footscray VIC 3011,"[-37.80033230000001, 144.9096597]",Footscray City Primary School,1.0678,Footscray Railway Station (Footscray),0.5752,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
910,1102/6 Joseph Road Footscray VIC 3011,"[-37.7992633, 144.9096812]",Footscray City Primary School,1.1477,Footscray Railway Station (Footscray),0.6061,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
911,1012/2 Joseph Road Footscray VIC 3011,"[-37.80033230000001, 144.9096597]",Footscray City Primary School,1.0678,Footscray Railway Station (Footscray),0.5752,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
912,705/8 Joseph Road Footscray VIC 3011,"[-37.7992138, 144.9099061]",Footscray City Primary School,1.1659,Footscray Railway Station (Footscray),0.6266,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
913,1305/8 Joseph Road Footscray VIC 3011,"[-37.7992138, 144.9099061]",Footscray City Primary School,1.1659,Footscray Railway Station (Footscray),0.6266,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
914,1202/8 Joseph Road Footscray VIC 3011,"[-37.7992138, 144.9099061]",Footscray City Primary School,1.1659,Footscray Railway Station (Footscray),0.6266,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
915,1201/8 Joseph Road Footscray VIC 3011,"[-37.7992138, 144.9099061]",Footscray City Primary School,1.1659,Footscray Railway Station (Footscray),0.6266,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
916,1608/8 Joseph Road Footscray VIC 3011,"[-37.7992138, 144.9099061]",Footscray City Primary School,1.1659,Footscray Railway Station (Footscray),0.6266,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
917,1402/8 Joseph Road Footscray VIC 3011,"[-37.7992138, 144.9099061]",Footscray City Primary School,1.1659,Footscray Railway Station (Footscray),0.6266,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
918,1603/8 Joseph Road Footscray VIC 3011,"[-37.7992138, 144.9099061]",Footscray City Primary School,1.1659,Footscray Railway Station (Footscray),0.6266,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
919,802/8 Joseph Road Footscray VIC 3011,"[-37.7992138, 144.9099061]",Footscray City Primary School,1.1659,Footscray Railway Station (Footscray),0.6266,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
920,106/205-207 Ballarat Road Footscray VIC 3011,"[-37.7911186, 144.8887365]",Footscray High School,0.4426,West Footscray Railway Station (West Footscray),1.2568,-37.79104,144.89376,Footscray High School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
921,31 Buckingham St Footscray VIC 3011,"[-37.8012886, 144.8901208]",Footscray Primary School,0.3932,Middle Footscray Railway Station (Footscray),0.1812,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
922,609/2 Joseph Road Footscray VIC 3011,"[-37.80033230000001, 144.9096597]",Footscray City Primary School,1.0678,Footscray Railway Station (Footscray),0.5752,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
923,1608/6 Joseph Road Footscray VIC 3011,"[-37.7992633, 144.9096812]",Footscray City Primary School,1.1477,Footscray Railway Station (Footscray),0.6061,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
924,2/23-25 Steet Street Footscray VIC 3011,"[-37.78857319999999, 144.8877408]",Footscray North Primary School,0.3957,West Footscray Railway Station (West Footscray),1.5046,-37.78775,144.88337,Footscray North Primary School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
925,6/32 Macpherson Street Footscray VIC 3011,"[-37.793536, 144.8900133]",Footscray High School,0.4309,Middle Footscray Railway Station (Footscray),1.0035,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
926,3/32 Macpherson Street Footscray VIC 3011,"[-37.793536, 144.8900133]",Footscray High School,0.4309,Middle Footscray Railway Station (Footscray),1.0035,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
927,1/32 Macpherson Street Footscray VIC 3011,"[-37.793536, 144.8900133]",Footscray High School,0.4309,Middle Footscray Railway Station (Footscray),1.0035,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
928,201/21 Buckingham Street Footscray VIC 3011,"[-37.8013517, 144.8908893]",Footscray Primary School,0.3652,Middle Footscray Railway Station (Footscray),0.1383,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
929,3/248 Gordon Street Footscray VIC 3011,"[-37.7970985, 144.8881005]",Footscray Primary School,0.4268,West Footscray Railway Station (West Footscray),0.6346,-37.79838,144.89267,Footscray Primary School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
930,3 Saltriver Place Footscray VIC 3011,"[-37.8021043, 144.9075039]",Footscray City Primary School,0.7971,Footscray Railway Station (Footscray),0.3951,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
931,19/99-109 Creswick Street Footscray VIC 3011,"[-37.7978202, 144.8911627]",Footscray Primary School,0.1466,Middle Footscray Railway Station (Footscray),0.5203,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
932,510/51 Gordon Street Footscray VIC 3011,"[-37.7910258, 144.8899273]",Footscray High School,0.3376,Middle Footscray Railway Station (Footscray),1.2811,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
933,12/67 Ballarat Road Footscray VIC 3011,"[-37.7950764, 144.9028453]",Footscray High School,0.9171,Footscray Railway Station (Footscray),0.6693,-37.79104,144.89376,Footscray High School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
934,707/188 Ballarat Road Footscray VIC 3011,"[-37.79126, 144.8906151]",Footscray High School,0.2781,Middle Footscray Railway Station (Footscray),1.25,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
935,703/1-11 Moreland Street Footscray VIC 3011,"[-37.8010099, 144.9083269]",Footscray City Primary School,0.9294,Footscray Railway Station (Footscray),0.4516,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
936,14/30 Pickett Street Footscray VIC 3011,"[-37.8012214, 144.8959239]",Footscray Primary School,0.4261,Middle Footscray Railway Station (Footscray),0.4146,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
937,96 Commercial Road Footscray VIC 3011,"[-37.7968688, 144.8919262]",Footscray Primary School,0.1801,Middle Footscray Railway Station (Footscray),0.6261,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
938,107/12-18 Napier Street Footscray VIC 3011,"[-37.8052177, 144.9052125]",Footscray City Primary School,0.4563,Footscray Railway Station (Footscray),0.4902,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
939,16/20 Eldridge Street Footscray VIC 3011,"[-37.7893106, 144.8935167]",Footscray High School,0.1931,Middle Footscray Railway Station (Footscray),1.4747,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
940,8/13 Empire Street Footscray VIC 3011,"[-37.7895965, 144.890873]",Footscray High School,0.3006,Middle Footscray Railway Station (Footscray),1.4333,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
941,1204/8 Joseph Road Footscray VIC 3011,"[-37.7992138, 144.9099061]",Footscray City Primary School,1.1659,Footscray Railway Station (Footscray),0.6266,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
942,5/72 Droop Street Footscray VIC 3011,"[-37.795238499999996, 144.89635379999999]",Footscray Primary School,0.4763,Footscray Railway Station (Footscray),0.887,-37.79838,144.89267,Footscray Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
943,5/21 Empire Street Footscray VIC 3011,"[-37.7889216, 144.8909805]",Footscray High School,0.3394,Middle Footscray Railway Station (Footscray),1.5078,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
944,16 Raleigh St Footscray VIC 3011,"[-37.8023455, 144.8964398]",Footscray Primary School,0.5513,Middle Footscray Railway Station (Footscray),0.4354,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
945,G07/59 Droop Street Footscray VIC 3011,"[-37.7961725, 144.8963108]",Footscray Primary School,0.4036,Footscray Railway Station (Footscray),0.8169,-37.79838,144.89267,Footscray Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
946,2 Malden Street Footscray VIC 3011,"[-37.7982811, 144.8961819]",Footscray Primary School,0.3095,Middle Footscray Railway Station (Footscray),0.6239,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
947,13 Tiernan Street Footscray VIC 3011,"[-37.7945379, 144.8962249]",Footscray High School,0.4448,Footscray Railway Station (Footscray),0.9528,-37.79104,144.89376,Footscray High School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
948,27A Everard Street Footscray VIC 3011,"[-37.7958557, 144.8857364]",Footscray Primary School,0.6719,West Footscray Railway Station (West Footscray),0.6773,-37.79838,144.89267,Footscray Primary School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
949,25 Victoria St Footscray VIC 3011,"[-37.8008392, 144.8930868]",Footscray Primary School,0.2754,Middle Footscray Railway Station (Footscray),0.2313,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
950,1904/6 Joseph Footscray VIC 3011,"[-37.7992633, 144.9096812]",Footscray City Primary School,1.1477,Footscray Railway Station (Footscray),0.6061,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
951,61 Stafford Street Footscray VIC 3011,"[-37.7964965, 144.8837036]",Footscray West Primary School,0.7644,West Footscray Railway Station (West Footscray),0.5892,-37.79487,144.87527,Footscray West Primary School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
952,Footscray VIC 3011,"[-37.7988987, 144.892357]",Footscray Primary School,0.0638,Middle Footscray Railway Station (Footscray),0.4068,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
953,G1/21 Buckingham Street Footscray VIC 3011,"[-37.8013517, 144.8908893]",Footscray Primary School,0.3652,Middle Footscray Railway Station (Footscray),0.1383,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
954,208/133 Droop Street Footscray VIC 3011,"[-37.7925322, 144.8932802]",Footscray High School,0.1709,Middle Footscray Railway Station (Footscray),1.1174,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
955,1206/240 Barkly Street Footscray VIC 3011,"[-37.7992593, 144.8965849]",Footscray Primary School,0.3583,Middle Footscray Railway Station (Footscray),0.5744,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
956,40 Buckley Street Footscray VIC 3011,"[-37.8036704, 144.8970631]",Footscray City Primary School,0.413,Middle Footscray Railway Station (Footscray),0.5069,-37.8064,144.90025,Footscray City Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
957,13/204 Ballarat Road Footscray VIC 3011,"[-37.7905286, 144.8888957]",Footscray High School,0.4322,West Footscray Railway Station (West Footscray),1.3233,-37.79104,144.89376,Footscray High School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
958,34/117-119 Ballarat Road Footscray VIC 3011,"[-37.7931283, 144.8954952]",Footscray High School,0.2776,Middle Footscray Railway Station (Footscray),1.0981,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
959,15/117-119 Ballarat Road Footscray VIC 3011,"[-37.7931283, 144.8954952]",Footscray High School,0.2776,Middle Footscray Railway Station (Footscray),1.0981,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
960,5 Bute Street Seddon VIC 3011,"[-37.8041246, 144.8952361]",Footscray City Primary School,0.5087,Middle Footscray Railway Station (Footscray),0.3752,-37.8064,144.90025,Footscray City Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
961,1/30 Trugo Lane Footscray VIC 3011,"[-37.801498, 144.899745]",Footscray City Primary School,0.5459,Footscray Railway Station (Footscray),0.3075,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
962,117-119 Ballarat Road Footscray VIC 3011,"[-37.79315649999999, 144.8954273]",Footscray High School,0.277,Middle Footscray Railway Station (Footscray),1.0932,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
963,4/13 Owen Street Footscray VIC 3011,"[-37.7877905, 144.8909805]",Footscray High School,0.4359,Middle Footscray Railway Station (Footscray),1.6333,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
964,2/65 Ballarat Road Footscray VIC 3011,"[-37.7952792, 144.9031004]",Footscray High School,0.9477,Footscray Railway Station (Footscray),0.6461,-37.79104,144.89376,Footscray High School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
965,3 Govan Street Footscray VIC 3011,"[-37.7910313, 144.884318]",Footscray North Primary School,0.3736,West Footscray Railway Station (West Footscray),1.1956,-37.78775,144.88337,Footscray North Primary School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
966,5 Mavis Street Footscray VIC 3011,"[-37.7910491, 144.8875847]",Footscray North Primary School,0.5214,West Footscray Railway Station (West Footscray),1.2343,-37.78775,144.88337,Footscray North Primary School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
967,30 Central Avenue Footscray VIC 3011,"[-37.7958784, 144.8939465]",Footscray Primary School,0.2996,Middle Footscray Railway Station (Footscray),0.7659,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
968,20 Swan Street Footscray VIC 3011,"[-37.795076, 144.886768]",Footscray Primary School,0.6362,West Footscray Railway Station (West Footscray),0.7851,-37.79838,144.89267,Footscray Primary School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
969,3 Fisher Street Footscray VIC 3011,"[-37.7945512, 144.8835781]",Footscray West Primary School,0.7326,West Footscray Railway Station (West Footscray),0.8054,-37.79487,144.87527,Footscray West Primary School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
970,8/218 Gordon Street Footscray VIC 3011,"[-37.7957806, 144.8884846]",Footscray Primary School,0.4681,West Footscray Railway Station (West Footscray),0.7761,-37.79838,144.89267,Footscray Primary School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
971,14/26 Park Street Footscray VIC 3011,"[-37.7887365, 144.8890216]",Footscray High School,0.4895,West Footscray Railway Station (West Footscray),1.5159,-37.79104,144.89376,Footscray High School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
972,G1/21 Buckingham Street Footscray VIC 3011,"[-37.8013517, 144.8908893]",Footscray Primary School,0.3652,Middle Footscray Railway Station (Footscray),0.1383,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
973,5/16 Eldridge Street Footscray VIC 3011,"[-37.7897627, 144.8931298]",Footscray High School,0.1523,Middle Footscray Railway Station (Footscray),1.421,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
974,1306/2 Joseph Road Footscray VIC 3011,"[-37.80033230000001, 144.9096597]",Footscray City Primary School,1.0678,Footscray Railway Station (Footscray),0.5752,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
975,14/99 Creswick Street Footscray VIC 3011,"[-37.797652, 144.890915]",Footscray Primary School,0.1744,Middle Footscray Railway Station (Footscray),0.5406,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
976,5/2 Saltriver Place Footscray VIC 3011,"[-37.8017267, 144.9084839]",Footscray City Primary School,0.8915,Footscray Railway Station (Footscray),0.4705,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
977,12 Leigh Street Footscray VIC 3011,"[-37.7935108, 144.8830286]",Footscray North Primary School,0.6401,West Footscray Railway Station (West Footscray),0.924,-37.78775,144.88337,Footscray North Primary School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
978,3 Byron Street Footscray VIC 3011,"[-37.7997279, 144.9045327]",Footscray City Primary School,0.8311,Footscray Railway Station (Footscray),0.1923,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
