,name,coordinates,nearestSchool,nearestSchool_distance,nearestStation,nearestStation_distance,School_Y,School_X,School_Name,STOP_ID,LATITUDE,LONGITUDE,STOP_NAME,real_school_distance,real_school_duration,real_station_distance,real_station_duration
4102,4/48 Curran Street North Melbourne VIC 3051,"[-37.792029, 144.9430106]",St Aloysius College,0.0964,Flemington Bridge Railway Station (North Melbourne),0.545,-37.79289,144.94287,St Aloysius College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4103,9.09/69 Flemington Road North Melbourne VIC 3051,"[-37.7994643, 144.953666]",North Melbourne Primary School,0.2787,North Melbourne Railway Station (West Melbourne),1.3136,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4104,26/1 Villiers Street North Melbourne VIC 3051,"[-37.80006059999999, 144.951956]",North Melbourne Primary School,0.1877,North Melbourne Railway Station (West Melbourne),1.1587,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4105,25/70 O'Shanassy Street North Melbourne VIC 3051,"[-37.7995407, 144.9473103]",North Melbourne Primary School,0.3067,North Melbourne Railway Station (West Melbourne),0.9659,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4106,430 Dryburgh Street North Melbourne VIC 3051,"[-37.795178, 144.945145]",St Michael’s Primary School,0.23,Macaulay Railway Station (North Melbourne),0.7939,-37.7933,144.94625,St Michael’s Primary School,19972,-37.7943,144.9362,Macaulay Railway Station (North Melbourne),,,,
4107,10/51 Brougham Street North Melbourne VIC 3051,"[-37.7938967, 144.9434821]",St Aloysius College,0.1241,Macaulay Railway Station (North Melbourne),0.6429,-37.79289,144.94287,St Aloysius College,19972,-37.7943,144.9362,Macaulay Railway Station (North Melbourne),,,,
4108,111 Peel Street North Melbourne VIC 3051,"[-37.8053871, 144.9557336]",River Nile School,0.0608,Flagstaff Railway Station (Melbourne City),0.734,-37.80519,144.95509,River Nile School,19841,-37.812,144.9557,Flagstaff Railway Station (Melbourne City),,,,
4109,7/480 Victoria Street North Melbourne VIC 3051,"[-37.805018, 144.9501593]",Simonds Catholic College,0.2619,North Melbourne Railway Station (West Melbourne),0.7163,-37.80597,144.95288,Simonds Catholic College,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4110,113A Errol Street North Melbourne VIC 3051,"[-37.80221600000001, 144.9494974]",North Melbourne Primary School,0.3998,North Melbourne Railway Station (West Melbourne),0.8367,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4111,107/150 Peel Street North Melbourne VIC 3051,"[-37.8044074, 144.9565996]",River Nile School,0.1588,Melbourne Central Railway Station (Melbourne City),0.8068,-37.80519,144.95509,River Nile School,19842,-37.8099,144.9626,Melbourne Central Railway Station (Melbourne City),,,,
4112,15/60 O'shanassy St North Melbourne VIC 3051,"[-37.7995627, 144.9476974]",North Melbourne Primary School,0.2751,North Melbourne Railway Station (West Melbourne),0.9789,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4113,33/38 Chapman Street North Melbourne VIC 3051,"[-37.7964692, 144.9490886]",North Melbourne Primary School,0.2857,Macaulay Railway Station (North Melbourne),1.1604,-37.79873,144.95064,North Melbourne Primary School,19972,-37.7943,144.9362,Macaulay Railway Station (North Melbourne),,,,
4114,330/55 Villiers Street North Melbourne VIC 3051,"[-37.79894830000001, 144.953358]",North Melbourne Primary School,0.2406,North Melbourne Railway Station (West Melbourne),1.3333,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4115,8/48 Curran Street North Melbourne VIC 3051,"[-37.792029, 144.9430106]",St Aloysius College,0.0964,Flemington Bridge Railway Station (North Melbourne),0.545,-37.79289,144.94287,St Aloysius College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4116,C23/85-87 Haines Street North Melbourne VIC 3051,"[-37.7987443, 144.9452887]",North Melbourne Primary School,0.4713,Macaulay Railway Station (North Melbourne),0.9403,-37.79873,144.95064,North Melbourne Primary School,19972,-37.7943,144.9362,Macaulay Railway Station (North Melbourne),,,,
4117,523 Abbotsford Street North Melbourne VIC 3051,"[-37.7940968, 144.9467834]",St Michael’s Primary School,0.1001,Macaulay Railway Station (North Melbourne),0.9324,-37.7933,144.94625,St Michael’s Primary School,19972,-37.7943,144.9362,Macaulay Railway Station (North Melbourne),,,,
4118,16/17-21 Blackwood Street North Melbourne VIC 3051,"[-37.801135, 144.954911]",St Joseph's Flexible Learning Centre Melbourne,0.3002,Melbourne Central Railway Station (Melbourne City),1.1853,-37.80384,144.95494,St Joseph's Flexible Learning Centre Melbourne,19842,-37.8099,144.9626,Melbourne Central Railway Station (Melbourne City),,,,
4119,27 Carroll Street North Melbourne VIC 3051,"[-37.7953063, 144.9455898]",St Michael’s Primary School,0.2302,Macaulay Railway Station (North Melbourne),0.8345,-37.7933,144.94625,St Michael’s Primary School,19972,-37.7943,144.9362,Macaulay Railway Station (North Melbourne),,,,
4120,56 Stawell Street North Melbourne VIC 3051,"[-37.8025042, 144.9431703]",North Melbourne Primary School,0.7799,North Melbourne Railway Station (West Melbourne),0.5457,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4121,12 Bedford Street North Melbourne VIC 3051,"[-37.8025054, 144.9560104]",St Joseph's Flexible Learning Centre Melbourne,0.1756,Melbourne Central Railway Station (Melbourne City),1.0052,-37.80384,144.95494,St Joseph's Flexible Learning Centre Melbourne,19842,-37.8099,144.9626,Melbourne Central Railway Station (Melbourne City),,,,
4122,15/147 Curzon Street North Melbourne VIC 3051,"[-37.7996761, 144.9484072]",North Melbourne Primary School,0.2229,North Melbourne Railway Station (West Melbourne),0.9983,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4123,487 Dryburgh Street North Melbourne VIC 3051,"[-37.7934519, 144.9448585]",St Michael’s Primary School,0.1237,Macaulay Railway Station (North Melbourne),0.7684,-37.7933,144.94625,St Michael’s Primary School,19972,-37.7943,144.9362,Macaulay Railway Station (North Melbourne),,,,
4124,303/392-398 Victoria Street North Melbourne VIC 3051,"[-37.8053255, 144.9528938]",Simonds Catholic College,0.0715,Flagstaff Railway Station (Melbourne City),0.7809,-37.80597,144.95288,Simonds Catholic College,19841,-37.812,144.9557,Flagstaff Railway Station (Melbourne City),,,,
4125,117 Flemington Road North Melbourne VIC 3051,"[-37.7973303, 144.9514398]",North Melbourne Primary School,0.1706,North Melbourne Railway Station (West Melbourne),1.3621,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4126,491 Abbotsford Street North Melbourne VIC 3051,"[-37.794727, 144.946656]",St Michael’s Primary School,0.1624,Macaulay Railway Station (North Melbourne),0.9222,-37.7933,144.94625,St Michael’s Primary School,19972,-37.7943,144.9362,Macaulay Railway Station (North Melbourne),,,,
4127,54 Melrose Street North Melbourne VIC 3051,"[-37.793544, 144.94231]",St Aloysius College,0.0878,Macaulay Railway Station (North Melbourne),0.5447,-37.79289,144.94287,St Aloysius College,19972,-37.7943,144.9362,Macaulay Railway Station (North Melbourne),,,,
4128,28/70 Oshanassy Street North Melbourne VIC 3051,"[-37.7995407, 144.9473103]",North Melbourne Primary School,0.3067,North Melbourne Railway Station (West Melbourne),0.9659,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4129,133 Dryburgh Street North Melbourne VIC 3051,"[-37.803402, 144.9431273]",North Melbourne Primary School,0.8406,North Melbourne Railway Station (West Melbourne),0.4462,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4130,103/188 Peel St North Melbourne VIC 3051,"[-37.8032321, 144.9567684]",St Joseph's Flexible Learning Centre Melbourne,0.1746,Melbourne Central Railway Station (Melbourne City),0.9008,-37.80384,144.95494,St Joseph's Flexible Learning Centre Melbourne,19842,-37.8099,144.9626,Melbourne Central Railway Station (Melbourne City),,,,
4131,308/33 Wreckyn Street North Melbourne VIC 3051,"[-37.8000284, 144.9541714]",North Melbourne Primary School,0.3428,North Melbourne Railway Station (West Melbourne),1.3069,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4132,49 O'Connell Street North Melbourne VIC 3051,"[-37.8046975, 144.9575483]",River Nile School,0.2233,Melbourne Central Railway Station (Melbourne City),0.7289,-37.80519,144.95509,River Nile School,19842,-37.8099,144.9626,Melbourne Central Railway Station (Melbourne City),,,,
4133,North Melbourne VIC 3051,"[-37.7983816, 144.9419122]",St Aloysius College,0.6153,Macaulay Railway Station (North Melbourne),0.677,-37.79289,144.94287,St Aloysius College,19972,-37.7943,144.9362,Macaulay Railway Station (North Melbourne),,,,
4134,4 Warwick Street North Melbourne VIC 3051,"[-37.8042728, 144.9535046]",St Joseph's Flexible Learning Centre Melbourne,0.1352,Flagstaff Railway Station (Melbourne City),0.8792,-37.80384,144.95494,St Joseph's Flexible Learning Centre Melbourne,19841,-37.812,144.9557,Flagstaff Railway Station (Melbourne City),,,,
4135,413/55 Villiers North Melbourne VIC 3051,"[-37.798943, 144.953351]",North Melbourne Primary School,0.2399,North Melbourne Railway Station (West Melbourne),1.3332,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4136,120 Chetwynd Street North Melbourne VIC 3051,"[-37.80490500000001, 144.952576]",Simonds Catholic College,0.1212,Flagstaff Railway Station (Melbourne City),0.8342,-37.80597,144.95288,Simonds Catholic College,19841,-37.812,144.9557,Flagstaff Railway Station (Melbourne City),,,,
4137,49 Brougham Street North Melbourne VIC 3051,"[-37.7938347, 144.9436757]",St Aloysius College,0.1266,Macaulay Railway Station (North Melbourne),0.6605,-37.79289,144.94287,St Aloysius College,19972,-37.7943,144.9362,Macaulay Railway Station (North Melbourne),,,,
4138,433/23 Blackwood Street North Melbourne VIC 3051,"[-37.8007586, 144.9550317]",St Joseph's Flexible Learning Centre Melbourne,0.3421,Melbourne Central Railway Station (Melbourne City),1.214,-37.80384,144.95494,St Joseph's Flexible Learning Centre Melbourne,19842,-37.8099,144.9626,Melbourne Central Railway Station (Melbourne City),,,,
4139,201/1 Courtney Street North Melbourne VIC 3051,"[-37.8031967, 144.9551178]",St Joseph's Flexible Learning Centre Melbourne,0.0731,Flagstaff Railway Station (Melbourne City),0.9784,-37.80384,144.95494,St Joseph's Flexible Learning Centre Melbourne,19841,-37.812,144.9557,Flagstaff Railway Station (Melbourne City),,,,
4140,2/26 Canning Street North Melbourne VIC 3051,"[-37.7957684, 144.943323]",St Aloysius College,0.322,Macaulay Railway Station (North Melbourne),0.6482,-37.79289,144.94287,St Aloysius College,19972,-37.7943,144.9362,Macaulay Railway Station (North Melbourne),,,,
4141,421/55 Villiers street North Melbourne VIC 3051,"[-37.79894830000001, 144.953358]",North Melbourne Primary School,0.2406,North Melbourne Railway Station (West Melbourne),1.3333,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4142,511/188 Peel St North Melbourne VIC 3051,"[-37.8032321, 144.9567684]",St Joseph's Flexible Learning Centre Melbourne,0.1746,Melbourne Central Railway Station (Melbourne City),0.9008,-37.80384,144.95494,St Joseph's Flexible Learning Centre Melbourne,19842,-37.8099,144.9626,Melbourne Central Railway Station (Melbourne City),,,,
4143,C705/111 Canning Street North Melbourne VIC 3051,"[-37.795859899999996, 144.9412591]",St Aloysius College,0.3589,Macaulay Railway Station (North Melbourne),0.478,-37.79289,144.94287,St Aloysius College,19972,-37.7943,144.9362,Macaulay Railway Station (North Melbourne),,,,
4144,500 Dryburgh Street North Melbourne VIC 3051,"[-37.7930415, 144.9455575]",St Michael’s Primary School,0.0674,Flemington Bridge Railway Station (North Melbourne),0.7776,-37.7933,144.94625,St Michael’s Primary School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4145,215/3-11 High Street North Melbourne VIC 3051,"[-37.7996001, 144.9538384]",North Melbourne Primary School,0.2978,North Melbourne Railway Station (West Melbourne),1.3149,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4146,616/33 Blackwood Street North Melbourne VIC 3051,"[-37.8005616, 144.9554189]",St Joseph's Flexible Learning Centre Melbourne,0.3663,Melbourne Central Railway Station (Melbourne City),1.2142,-37.80384,144.95494,St Joseph's Flexible Learning Centre Melbourne,19842,-37.8099,144.9626,Melbourne Central Railway Station (Melbourne City),,,,
4147,132/23 Blackwood Street North Melbourne VIC 3051,"[-37.8007586, 144.9550317]",St Joseph's Flexible Learning Centre Melbourne,0.3421,Melbourne Central Railway Station (Melbourne City),1.214,-37.80384,144.95494,St Joseph's Flexible Learning Centre Melbourne,19842,-37.8099,144.9626,Melbourne Central Railway Station (Melbourne City),,,,
4148,1012/33 Blackwood Street North Melbourne VIC 3051,"[-37.8005616, 144.9554189]",St Joseph's Flexible Learning Centre Melbourne,0.3663,Melbourne Central Railway Station (Melbourne City),1.2142,-37.80384,144.95494,St Joseph's Flexible Learning Centre Melbourne,19842,-37.8099,144.9626,Melbourne Central Railway Station (Melbourne City),,,,
4149,337/23 BLACKWOOD STREET North Melbourne VIC 3051,"[-37.8007586, 144.9550317]",St Joseph's Flexible Learning Centre Melbourne,0.3421,Melbourne Central Railway Station (Melbourne City),1.214,-37.80384,144.95494,St Joseph's Flexible Learning Centre Melbourne,19842,-37.8099,144.9626,Melbourne Central Railway Station (Melbourne City),,,,
4150,701/188 Macaulay Road North Melbourne VIC 3051,"[-37.7962788, 144.9401218]",St Aloysius College,0.4473,Macaulay Railway Station (North Melbourne),0.4093,-37.79289,144.94287,St Aloysius College,19972,-37.7943,144.9362,Macaulay Railway Station (North Melbourne),,,,
4151,406/33 Blackwood Street North Melbourne VIC 3051,"[-37.8005616, 144.9554189]",St Joseph's Flexible Learning Centre Melbourne,0.3663,Melbourne Central Railway Station (Melbourne City),1.2142,-37.80384,144.95494,St Joseph's Flexible Learning Centre Melbourne,19842,-37.8099,144.9626,Melbourne Central Railway Station (Melbourne City),,,,
4152,312/3-11 High Street North Melbourne VIC 3051,"[-37.7996001, 144.9538384]",North Melbourne Primary School,0.2978,North Melbourne Railway Station (West Melbourne),1.3149,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4153,30x/69 Flemington Road North Melbourne VIC 3051,"[-37.7994643, 144.953666]",North Melbourne Primary School,0.2787,North Melbourne Railway Station (West Melbourne),1.3136,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4154,136/23 Blackwood Street North Melbourne VIC 3051,"[-37.8007586, 144.9550317]",St Joseph's Flexible Learning Centre Melbourne,0.3421,Melbourne Central Railway Station (Melbourne City),1.214,-37.80384,144.95494,St Joseph's Flexible Learning Centre Melbourne,19842,-37.8099,144.9626,Melbourne Central Railway Station (Melbourne City),,,,
4155,293 Flemington Road North Melbourne VIC 3051,"[-37.792092, 144.944923]",St Michael’s Primary School,0.1779,Flemington Bridge Railway Station (North Melbourne),0.6646,-37.7933,144.94625,St Michael’s Primary School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4156,172 Errol Street North Melbourne VIC 3051,"[-37.800768, 144.95028]",North Melbourne Primary School,0.2284,North Melbourne Railway Station (West Melbourne),0.9996,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4157,69 Flemington Road North Melbourne VIC 3051,"[-37.799465, 144.95368]",North Melbourne Primary School,0.2799,North Melbourne Railway Station (West Melbourne),1.3145,-37.79873,144.95064,North Melbourne Primary School,19973,-37.8074,144.9426,North Melbourne Railway Station (West Melbourne),,,,
4158,137 Flemington Road North Melbourne VIC 3051,"[-37.796303, 144.950224]",Royal Childrens Hospital Education Institute,0.2265,Macaulay Railway Station (North Melbourne),1.255,-37.79435,144.95097,Royal Childrens Hospital Education Institute,19972,-37.7943,144.9362,Macaulay Railway Station (North Melbourne),,,,
4159,247 Peel Street North Melbourne VIC 3051,"[-37.8015295, 144.9564059]",St Joseph's Flexible Learning Centre Melbourne,0.2871,Melbourne Central Railway Station (Melbourne City),1.0774,-37.80384,144.95494,St Joseph's Flexible Learning Centre Melbourne,19842,-37.8099,144.9626,Melbourne Central Railway Station (Melbourne City),,,,
4160,12 Yates Lane Parkville VIC 3052,"[-37.7861645, 144.9414954]",Debney Meadows Primary School,0.5593,Flemington Bridge Railway Station (North Melbourne),0.289,-37.78598,144.93515,Debney Meadows Primary School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4161,4/14 Yates Lane Parkville VIC 3052,"[-37.7861969, 144.9414162]",Debney Meadows Primary School,0.5525,Flemington Bridge Railway Station (North Melbourne),0.2817,-37.78598,144.93515,Debney Meadows Primary School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4162,12/196 The Avenue Parkville VIC 3052,"[-37.7829335, 144.9575056]",Princes Hill Secondary College,0.6656,Flemington Bridge Railway Station (North Melbourne),0.4973,-37.78348,144.96503,Princes Hill Secondary College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4163,106/459 Royal Parade Parkville VIC 3052,"[-37.7821863, 144.9588174]",Princes Hill Secondary College,0.5658,Flemington Bridge Railway Station (North Melbourne),0.5845,-37.78348,144.96503,Princes Hill Secondary College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4164,18/283 Royal Parade Parkville VIC 3052,"[-37.7868033, 144.9586886]",Princes Hill Secondary College,0.6694,Flemington Bridge Railway Station (North Melbourne),0.8387,-37.78348,144.96503,Princes Hill Secondary College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4165,406/459 Royal Parade Parkville VIC 3052,"[-37.7821863, 144.9588174]",Princes Hill Secondary College,0.5658,Flemington Bridge Railway Station (North Melbourne),0.5845,-37.78348,144.96503,Princes Hill Secondary College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4166,17/517 Royal Parade Parkville VIC 3052,"[-37.780255, 144.9590971]",Princes Hill Secondary College,0.6335,Jewell Railway Station (Brunswick),0.5843,-37.78348,144.96503,Princes Hill Secondary College,19969,-37.775,144.9587,Jewell Railway Station (Brunswick),,,,
4167,11/96 Flemington Road Parkville VIC 3052,"[-37.7884795, 144.9419337]",St Aloysius College,0.4964,Flemington Bridge Railway Station (North Melbourne),0.2358,-37.79289,144.94287,St Aloysius College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4168,710/67 Galada Avenue Parkville VIC 3052,"[-37.7797711, 144.9393747]",Travancore School,0.4619,Flemington Bridge Railway Station (North Melbourne),0.9245,-37.7819,144.93487,Travancore School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4169,14/7 Manningham St Parkville VIC 3052,"[-37.7883342, 144.9428365]",St Aloysius College,0.5057,Flemington Bridge Railway Station (North Melbourne),0.3126,-37.79289,144.94287,St Aloysius College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4170,12/92 The Avenue Parkville VIC 3052,"[-37.7858697, 144.9574623]",Princes Hill Secondary College,0.7175,Flemington Bridge Railway Station (North Melbourne),0.6895,-37.78348,144.96503,Princes Hill Secondary College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4171,14 The Avenue Parkville VIC 3052,"[-37.7883321, 144.95743]",Princes Hill Secondary College,0.8592,Flemington Bridge Railway Station (North Melbourne),0.9115,-37.78348,144.96503,Princes Hill Secondary College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4172,150 Park Drive Parkville VIC 3052,"[-37.7929024, 144.9574515]",University High School,0.488,Flemington Bridge Railway Station (North Melbourne),1.3759,-37.79698,144.95538,University High School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4173,6 Carrangall Place Parkville VIC 3052,"[-37.779712, 144.9412621]",Travancore School,0.6132,Flemington Bridge Railway Station (North Melbourne),0.9469,-37.7819,144.93487,Travancore School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4174,10/78 The Avenue Parkville VIC 3052,"[-37.7864463, 144.9572316]",Princes Hill Secondary College,0.7618,Flemington Bridge Railway Station (North Melbourne),0.7265,-37.78348,144.96503,Princes Hill Secondary College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4175,316/445 Royal Parade Parkville VIC 3052,"[-37.7825076, 144.9589035]",Princes Hill Secondary College,0.5504,Flemington Bridge Railway Station (North Melbourne),0.5995,-37.78348,144.96503,Princes Hill Secondary College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4176,904/91 Galada Avenue Parkville VIC 3052,"[-37.7786173, 144.9393063]",Flemington Primary School,0.5264,Flemington Bridge Railway Station (North Melbourne),1.0525,-37.78067,144.93392,Flemington Primary School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4177,705/91 Galada Parkville VIC 3052,"[-37.7786173, 144.9393063]",Flemington Primary School,0.5264,Flemington Bridge Railway Station (North Melbourne),1.0525,-37.78067,144.93392,Flemington Primary School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4178,804/91 Galada Avenue Parkville VIC 3052,"[-37.7786173, 144.9393063]",Flemington Primary School,0.5264,Flemington Bridge Railway Station (North Melbourne),1.0525,-37.78067,144.93392,Flemington Primary School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4179,104/94 Cade Way Parkville VIC 3052,"[-37.7784877, 144.9391165]",Flemington Primary School,0.5179,Flemington Bridge Railway Station (North Melbourne),1.067,-37.78067,144.93392,Flemington Primary School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4180,107/86-90 Cade Way Parkville VIC 3052,"[-37.7779927, 144.9385219]",Flemington Primary School,0.5026,Flemington Bridge Railway Station (North Melbourne),1.1239,-37.78067,144.93392,Flemington Primary School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4181,27/495 Royal Parade Parkville VIC 3052,"[-37.7811373, 144.959326]",Princes Hill Secondary College,0.5658,Flemington Bridge Railway Station (North Melbourne),0.619,-37.78348,144.96503,Princes Hill Secondary College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4182,5/361 Royal Parade Parkville VIC 3052,"[-37.7851361, 144.9584733]",Princes Hill Secondary College,0.6061,Flemington Bridge Railway Station (North Melbourne),0.6976,-37.78348,144.96503,Princes Hill Secondary College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4183,19/361 Royal Parade Parkville VIC 3052,"[-37.7851361, 144.9584733]",Princes Hill Secondary College,0.6061,Flemington Bridge Railway Station (North Melbourne),0.6976,-37.78348,144.96503,Princes Hill Secondary College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4184,1/38 Walker Street Parkville VIC 3052,"[-37.7843969, 144.9578844]",Princes Hill Secondary College,0.6376,Flemington Bridge Railway Station (North Melbourne),0.6066,-37.78348,144.96503,Princes Hill Secondary College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4185,8/196 The Avenue Parkville VIC 3052,"[-37.7829335, 144.9575056]",Princes Hill Secondary College,0.6656,Flemington Bridge Railway Station (North Melbourne),0.4973,-37.78348,144.96503,Princes Hill Secondary College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4186,16 Morrah Street Parkville VIC 3052,"[-37.795505, 144.957196]",University High School,0.2289,Flemington Bridge Railway Station (North Melbourne),1.6453,-37.79698,144.95538,University High School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4187,210/77 Galada Avenue Parkville VIC 3052,"[-37.7793367, 144.9390596]",Travancore School,0.466,Flemington Bridge Railway Station (North Melbourne),0.9729,-37.7819,144.93487,Travancore School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4188,B47/415 Brunswick Road Parkville VIC 3052,"[-37.7753709, 144.9486481]",Parkville College,0.1968,Flemington Bridge Railway Station (North Melbourne),0.7226,-37.77682,144.94736,Parkville College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4189,72 Fitzgibbon Street Parkville VIC 3052,"[-37.7946034, 144.9571934]",University High School,0.3084,Flemington Bridge Railway Station (North Melbourne),1.5489,-37.79698,144.95538,University High School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4190,3/311 Royal Parade Parkville VIC 3052,"[-37.7860962, 144.9584518]",Princes Hill Secondary College,0.6481,Flemington Bridge Railway Station (North Melbourne),0.7675,-37.78348,144.96503,Princes Hill Secondary College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4191,787 Park Street Parkville VIC 3052,"[-37.777016, 144.9543434]",Parkville College,0.6156,Jewell Railway Station (Brunswick),0.4443,-37.77682,144.94736,Parkville College,19969,-37.775,144.9587,Jewell Railway Station (Brunswick),,,,
4192,313/61 Galada Avenue Parkville VIC 3052,"[-37.780094, 144.9395466]",Travancore School,0.4582,Flemington Bridge Railway Station (North Melbourne),0.8889,-37.7819,144.93487,Travancore School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4193,46/202 The Avenue Parkville VIC 3052,"[-37.7827119, 144.9577849]",Princes Hill Secondary College,0.6439,Flemington Bridge Railway Station (North Melbourne),0.5115,-37.78348,144.96503,Princes Hill Secondary College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4194,97 Oak Street Parkville VIC 3052,"[-37.781196, 144.9418287]",Travancore School,0.618,Flemington Bridge Railway Station (North Melbourne),0.798,-37.7819,144.93487,Travancore School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4195,22 Sauvage Street Parkville VIC 3052,"[-37.7760972, 144.9415896]",Parkville College,0.5147,Flemington Bridge Railway Station (North Melbourne),1.1005,-37.77682,144.94736,Parkville College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4196,1205/91 Galada Avenue Parkville VIC 3052,"[-37.7786173, 144.9393063]",Flemington Primary School,0.5264,Flemington Bridge Railway Station (North Melbourne),1.0525,-37.78067,144.93392,Flemington Primary School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4197,1111/91 Galada Avenue Parkville VIC 3052,"[-37.7786173, 144.9393063]",Flemington Primary School,0.5264,Flemington Bridge Railway Station (North Melbourne),1.0525,-37.78067,144.93392,Flemington Primary School,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
4198,20/7 Manningham Street Parkville VIC 3052,"[-37.7883342, 144.9428365]",St Aloysius College,0.5057,Flemington Bridge Railway Station (North Melbourne),0.3126,-37.79289,144.94287,St Aloysius College,19971,-37.7881,144.9393,Flemington Bridge Railway Station (North Melbourne),,,,
