,name,coordinates,nearestSchool,nearestSchool_distance,nearestStation,nearestStation_distance,School_Y,School_X,School_Name,STOP_ID,LATITUDE,LONGITUDE,STOP_NAME,real_school_distance,real_school_duration,real_station_distance,real_station_duration
9684,1/13 High Street Dandenong VIC 3175,"[-37.979402, 145.2104551]",Dandenong High School,0.127,Dandenong Railway Station (Dandenong),1.1782,-37.97942,145.20901,Dandenong High School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9685,3/29 New Street Dandenong VIC 3175,"[-37.989988, 145.221781]",Dandenong Primary School,0.287,Dandenong Railway Station (Dandenong),1.0612,-37.98792,145.21982,Dandenong Primary School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9686,4/10 Cullimore Court Dandenong South VIC 3175,"[-37.997432, 145.2016835]",Dandenong South Primary School,0.8725,Dandenong Railway Station (Dandenong),1.0846,-37.99895,145.21143,Dandenong South Primary School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9687,28 Ray Street Dandenong VIC 3175,"[-37.9737051, 145.1971191]",Yarraman Oaks Primary School,0.6204,Yarraman Railway Station (Noble Park),0.7037,-37.97029,145.19153,Yarraman Oaks Primary School,19889,-37.9783,145.1916,Yarraman Railway Station (Noble Park),,,,
9688,4/42 Pickett Street Dandenong VIC 3175,"[-37.984361, 145.208373]",Dandenong High School,0.5513,Dandenong Railway Station (Dandenong),0.6367,-37.97942,145.20901,Dandenong High School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9689,15/55 Clow Street Dandenong VIC 3175,"[-37.9851117, 145.2193829]",Dandenong Primary School,0.3141,Dandenong Railway Station (Dandenong),1.0089,-37.98792,145.21982,Dandenong Primary School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9690,5/20 Hemmings Street Dandenong VIC 3175,"[-37.983223699999996, 145.2089622]",Dandenong High School,0.4222,Dandenong Railway Station (Dandenong),0.7549,-37.97942,145.20901,Dandenong High School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9691,19 Barron Court Dandenong North VIC 3175,"[-37.9396811, 145.1992331]",Nazareth College,0.3372,Noble Park Railway Station (Noble Park),3.6041,-37.94023,145.19546,Nazareth College,19890,-37.9666,145.1763,Noble Park Railway Station (Noble Park),,,,
9692,1/1479 Heatherton Road Dandenong VIC 3175,"[-37.9696579, 145.2134712]",Emerson School,0.4725,Yarraman Railway Station (Noble Park),2.1478,-37.96986,145.2081,Emerson School,19889,-37.9783,145.1916,Yarraman Railway Station (Noble Park),,,,
9693,22 Blackmore Street Dandenong North VIC 3175,"[-37.9399113, 145.2016491]",Nazareth College,0.5452,Noble Park Railway Station (Noble Park),3.7066,-37.94023,145.19546,Nazareth College,19890,-37.9666,145.1763,Noble Park Railway Station (Noble Park),,,,
9694,1/75 Herbert Street Dandenong VIC 3175,"[-37.9813522, 145.2203257]",Dandenong Primary School,0.7304,Dandenong Railway Station (Dandenong),1.3389,-37.98792,145.21982,Dandenong Primary School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9695,26 Grandview Avenue Dandenong VIC 3175,"[-37.9834019, 145.226978]",St John's Regional College,0.7605,Dandenong Railway Station (Dandenong),1.6853,-37.99023,145.22626,St John's Regional College,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9696,3/149 Princes Highway Dandenong VIC 3175,"[-37.9766024, 145.2043116]",Dandenong High School,0.5179,Yarraman Railway Station (Noble Park),1.1326,-37.97942,145.20901,Dandenong High School,19889,-37.9783,145.1916,Yarraman Railway Station (Noble Park),,,,
9697,47A King Street Dandenong VIC 3175,"[-37.9833648, 145.2218858]",Dandenong Primary School,0.5372,Dandenong Railway Station (Dandenong),1.2994,-37.98792,145.21982,Dandenong Primary School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9698,1/28 Warbla Street Dandenong North VIC 3175,"[-37.967189, 145.2023339]",Lyndale Greens Primary School,0.3127,Yarraman Railway Station (Noble Park),1.5526,-37.96505,145.20465,Lyndale Greens Primary School,19889,-37.9783,145.1916,Yarraman Railway Station (Noble Park),,,,
9699,5 Morris Court Dandenong North VIC 3175,"[-37.9555514, 145.2132986]",Wooranna Park Primary School,0.5858,Yarraman Railway Station (Noble Park),3.164,-37.96024,145.21636,Wooranna Park Primary School,19889,-37.9783,145.1916,Yarraman Railway Station (Noble Park),,,,
9700,1/1 William Avenue Dandenong South VIC 3175,"[-37.9936651, 145.2135359]",Dandenong South Primary School,0.6151,Dandenong Railway Station (Dandenong),0.5282,-37.99895,145.21143,Dandenong South Primary School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9701,26 Warbla Street Dandenong North VIC 3175,"[-37.9672043, 145.2021435]",Lyndale Greens Primary School,0.3251,Yarraman Railway Station (Noble Park),1.5411,-37.96505,145.20465,Lyndale Greens Primary School,19889,-37.9783,145.1916,Yarraman Railway Station (Noble Park),,,,
9702,17 Mollison Avenue Dandenong North VIC 3175,"[-37.9659255, 145.2018001]",Lyndale Greens Primary School,0.2686,Yarraman Railway Station (Noble Park),1.6401,-37.96505,145.20465,Lyndale Greens Primary School,19889,-37.9783,145.1916,Yarraman Railway Station (Noble Park),,,,
9703,1 Dunvegan Crescent Dandenong VIC 3175,"[-37.96931920000001, 145.2042377]",St Gerard's School,0.263,Yarraman Railway Station (Noble Park),1.4922,-37.97133,145.20582,St Gerard's School,19889,-37.9783,145.1916,Yarraman Railway Station (Noble Park),,,,
9704,6 Fillmore Road Dandenong VIC 3175,"[-37.9458503, 145.208768]",Rosewood Downs Primary School,0.4554,Noble Park Railway Station (Noble Park),3.6669,-37.94411,145.21346,Rosewood Downs Primary School,19890,-37.9666,145.1763,Noble Park Railway Station (Noble Park),,,,
9705,1/27 Kirkham Road Dandenong VIC 3175,"[-37.9983329, 145.203418]",Dandenong South Primary School,0.7071,Dandenong Railway Station (Dandenong),1.077,-37.99895,145.21143,Dandenong South Primary School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9706,7/13 Hopetoun Street Dandenong VIC 3175,"[-37.9835897, 145.2045829]",Dandenong West Primary School,0.4835,Dandenong Railway Station (Dandenong),0.8416,-37.98074,145.20042,Dandenong West Primary School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9707,6/50 Potter Street Dandenong VIC 3175,"[-37.9809, 145.207295]",Dandenong High School,0.2229,Dandenong Railway Station (Dandenong),1.0319,-37.97942,145.20901,Dandenong High School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9708,Clow Street Dandenong VIC 3175,"[-37.9856058, 145.2207565]",Dandenong Primary School,0.2697,Dandenong Railway Station (Dandenong),1.0869,-37.98792,145.21982,Dandenong Primary School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9709,2/64 Potter Street Dandenong VIC 3175,"[-37.97952350000001, 145.2069127]",Dandenong High School,0.1846,Dandenong Railway Station (Dandenong),1.1884,-37.97942,145.20901,Dandenong High School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9710,4/13 Edith Street Dandenong VIC 3175,"[-37.9819399, 145.2178726]",Dandenong North Primary School,0.6599,Dandenong Railway Station (Dandenong),1.1471,-37.97664,145.21447,Dandenong North Primary School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9711,4/1485 Heatherton Road Dandenong North VIC 3175,"[-37.969511, 145.213933]",Emerson School,0.514,Yarraman Railway Station (Noble Park),2.1914,-37.96986,145.2081,Emerson School,19889,-37.9783,145.1916,Yarraman Railway Station (Noble Park),,,,
9712,120/80 Cheltenham Road Dandenong VIC 3175,"[-37.9900427, 145.2036295]",Dandenong West Primary School,1.0704,Dandenong Railway Station (Dandenong),0.5333,-37.98074,145.20042,Dandenong West Primary School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9713,73 King Street Dandenong VIC 3175,"[-37.9837989, 145.2246908]",Dandenong Primary School,0.6264,Dandenong Railway Station (Dandenong),1.4859,-37.98792,145.21982,Dandenong Primary School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9714,34/12 Close Avenue Dandenong VIC 3175,"[-37.9820559, 145.2093937]",Dandenong High School,0.2945,Dandenong Railway Station (Dandenong),0.8822,-37.97942,145.20901,Dandenong High School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9715,1/23 Koonalda Grove Dandenong North VIC 3175,"[-37.9675114, 145.2022752]",Lyndale Greens Primary School,0.3438,Yarraman Railway Station (Noble Park),1.5211,-37.96505,145.20465,Lyndale Greens Primary School,19889,-37.9783,145.1916,Yarraman Railway Station (Noble Park),,,,
9716,1-8/9 Gardiner Avenue Dandenong North VIC 3175,"[-37.9658727, 145.2001822]",Lyndale Greens Primary School,0.4031,Yarraman Railway Station (Noble Park),1.572,-37.96505,145.20465,Lyndale Greens Primary School,19889,-37.9783,145.1916,Yarraman Railway Station (Noble Park),,,,
9717,3/60 Potter Street Dandenong VIC 3175,"[-37.979921, 145.207001]",Dandenong High School,0.1851,Dandenong Railway Station (Dandenong),1.1436,-37.97942,145.20901,Dandenong High School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9718,63 King George Parade Dandenong VIC 3175,"[-37.9781842, 145.1974211]",Dandenong West Primary School,0.3872,Yarraman Railway Station (Noble Park),0.5116,-37.98074,145.20042,Dandenong West Primary School,19889,-37.9783,145.1916,Yarraman Railway Station (Noble Park),,,,
9719,1/3 Twohig Court Dandenong North VIC 3175,"[-37.9610332, 145.2072579]",Lyndale Secondary College,0.2569,Yarraman Railway Station (Noble Park),2.3593,-37.95876,145.20671,Lyndale Secondary College,19889,-37.9783,145.1916,Yarraman Railway Station (Noble Park),,,,
9720,74 Jones Road Dandenong VIC 3175,"[-37.9770628, 145.2022099]",Dandenong West Primary School,0.4374,Yarraman Railway Station (Noble Park),0.9422,-37.98074,145.20042,Dandenong West Primary School,19889,-37.9783,145.1916,Yarraman Railway Station (Noble Park),,,,
9721,Room 2/29 Hutton Street Dandenong VIC 3175,"[-37.9870878, 145.2078188]",Dandenong High School,0.8575,Dandenong Railway Station (Dandenong),0.363,-37.97942,145.20901,Dandenong High School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9722,160 Cleeland Street Dandenong VIC 3175,"[-37.9733785, 145.216988]",Dandenong North Primary School,0.4243,Dandenong Railway Station (Dandenong),1.9529,-37.97664,145.21447,Dandenong North Primary School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9723,15 Laburnum Grove Doveton VIC 3177,"[-37.9895837, 145.2480102]",Doveton College,0.4254,Dandenong Railway Station (Dandenong),3.3657,-37.98945,145.24317,Doveton College,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9724,2/53 Tristana Street Doveton VIC 3177,"[-37.9908884, 145.2423862]",Doveton College,0.1739,Dandenong Railway Station (Dandenong),2.873,-37.98945,145.24317,Doveton College,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9725,12A Camellia Court Doveton VIC 3177,"[-37.9937938, 145.2361708]",Holy Family School,0.4247,Dandenong Railway Station (Dandenong),2.3631,-38.1111,144.33833,Holy Family School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9726,10 Laburnum Grove Doveton VIC 3177,"[-37.9903764, 145.2481272]",Doveton College,0.4474,Dandenong Railway Station (Dandenong),3.3759,-37.98945,145.24317,Doveton College,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9727,1/1 Apple Court Doveton VIC 3177,"[-37.9869065, 145.2409618]",Doveton College,0.3425,Dandenong Railway Station (Dandenong),2.7676,-37.98945,145.24317,Doveton College,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9728,7 Catalpa Street Doveton VIC 3177,"[-37.9934, 145.2360845]",Holy Family School,0.3919,Dandenong Railway Station (Dandenong),2.3482,-38.1111,144.33833,Holy Family School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9729,1/11 Catalpa Street Doveton VIC 3177,"[-37.9933567, 145.2357392]",Holy Family School,0.4062,Dandenong Railway Station (Dandenong),2.3175,-38.1111,144.33833,Holy Family School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9730,3 Magnolia Grove Doveton VIC 3177,"[-37.9943176, 145.237293]",Holy Family School,0.4397,Dandenong Railway Station (Dandenong),2.4707,-38.1111,144.33833,Holy Family School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9731,5/144 Kidds Road Doveton VIC 3177,"[-37.9868594, 145.2370789]",Holy Family School,0.4264,Dandenong Railway Station (Dandenong),2.4303,-38.1111,144.33833,Holy Family School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9732,5 Cootamundra Street Doveton VIC 3177,"[-37.9823741, 145.2366024]",Endeavour Hills Specialist School,0.7472,Dandenong Railway Station (Dandenong),2.5104,-37.97889,145.24388,Endeavour Hills Specialist School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9733,104 Power Road Doveton VIC 3177,"[-37.9898357, 145.2387173]",Holy Family School,0.0741,Dandenong Railway Station (Dandenong),2.5491,-38.1111,144.33833,Holy Family School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9734,1/22 Photinia Street Doveton VIC 3177,"[-37.992095, 145.2353508]",Holy Family School,0.3381,Dandenong Railway Station (Dandenong),2.2652,-38.1111,144.33833,Holy Family School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9735,6 Privet Court Doveton VIC 3177,"[-37.9823729, 145.2374657]",Endeavour Hills Specialist School,0.6834,Dandenong Railway Station (Dandenong),2.5819,-37.97889,145.24388,Endeavour Hills Specialist School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9736,19 Waygara Street Eumemmerring VIC 3177,"[-37.998641, 145.2488448]",Hallam Primary School,0.8949,Hallam Railway Station (Hallam),2.8039,-38.00176,145.25824,Hallam Primary School,19885,-38.0177,145.2698,Hallam Railway Station (Hallam),,,,
9737,7 Magnolia Grove Doveton VIC 3177,"[-37.9940403, 145.2373362]",Holy Family School,0.4091,Dandenong Railway Station (Dandenong),2.4687,-38.1111,144.33833,Holy Family School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9738,89 Box Street Doveton VIC 3177,"[-37.99656179999999, 145.2283591]",St John's Regional College,0.7266,Dandenong Railway Station (Dandenong),1.7936,-37.99023,145.22626,St John's Regional College,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9739,11 Blossom Drive Doveton VIC 3177,"[-37.9915632, 145.2347465]",Holy Family School,0.361,Dandenong Railway Station (Dandenong),2.207,-38.1111,144.33833,Holy Family School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9740,2/19 Wattle Drive Doveton VIC 3177,"[-37.9980169, 145.2350973]",Holy Family School,0.8902,Dandenong Railway Station (Dandenong),2.4018,-38.1111,144.33833,Holy Family School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9741,8 Eugenia Street Doveton VIC 3177,"[-37.993949500000014, 145.2396669]",Holy Family School,0.3936,Dandenong Railway Station (Dandenong),2.6686,-38.1111,144.33833,Holy Family School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9742,53 Sheoak Street Doveton VIC 3177,"[-37.9898319, 145.2510626]",Doveton College,0.6946,Hallam Railway Station (Hallam),3.5038,-37.98945,145.24317,Doveton College,19885,-38.0177,145.2698,Hallam Railway Station (Hallam),,,,
9743,4/19 Pittosporum Grove Doveton VIC 3177,"[-37.9909357, 145.2419079]",Doveton College,0.1987,Dandenong Railway Station (Dandenong),2.8312,-37.98945,145.24317,Doveton College,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9744,76B Doveton Avenue Eumemmerring VIC 3177,"[-37.9961079, 145.250283]",Hallam Primary School,0.9392,Hallam Railway Station (Hallam),2.9465,-38.00176,145.25824,Hallam Primary School,19885,-38.0177,145.2698,Hallam Railway Station (Hallam),,,,
9745,1/13 Cedar Street Doveton VIC 3177,"[-37.991086, 145.2369046]",Holy Family School,0.1649,Dandenong Railway Station (Dandenong),2.3928,-38.1111,144.33833,Holy Family School,19888,-37.99,145.2097,Dandenong Railway Station (Dandenong),,,,
9746,8b Doveton Avenue Eumemmerring VIC 3177,"[-38.00225, 145.2491871]",Hallam Primary School,0.797,Hallam Railway Station (Hallam),2.4936,-38.00176,145.25824,Hallam Primary School,19885,-38.0177,145.2698,Hallam Railway Station (Hallam),,,,
9747,18 Carrara Rd Rowville VIC 3178,"[-37.9376149, 145.2278843]",Heany Park Primary School,1.3806,Yarraman Railway Station (Noble Park),5.5282,-37.93392,145.24288,Heany Park Primary School,19889,-37.9783,145.1916,Yarraman Railway Station (Noble Park),,,,
9748,60 Simon Avenue Rowville VIC 3178,"[-37.9239735, 145.242192]",St Simon's School,0.3347,Ferntree Gully Railway Station (Ferntree Gully),6.6206,-37.92568,145.24533,St Simon's School,19868,-37.8817,145.2953,Ferntree Gully Railway Station (Ferntree Gully),,,,
9749,21 Lonsdale Avenue Rowville VIC 3178,"[-37.9175606, 145.2579266]",Park Ridge Primary School,0.4096,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),5.1596,-37.91841,145.26246,Park Ridge Primary School,19867,-37.8927,145.3075,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),,,,
9750,9C Lidgate Avenue Rowville VIC 3178,"[-37.9213093, 145.2319412]",Rowville Primary School,0.4884,Noble Park Railway Station (Noble Park),7.0137,-37.92292,145.23711,Rowville Primary School,19890,-37.9666,145.1763,Noble Park Railway Station (Noble Park),,,,
9751,22 Armstrong Drive Rowville VIC 3178,"[-37.9272158, 145.2550342]",St Simon's School,0.8701,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),5.997,-37.92568,145.24533,St Simon's School,19867,-37.8927,145.3075,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),,,,
9752,11 Spruce Drive Rowville VIC 3178,"[-37.9167081, 145.266691]",Park Ridge Primary School,0.4172,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),4.4701,-37.91841,145.26246,Park Ridge Primary School,19867,-37.8927,145.3075,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),,,,
9753,66 Taylors Lane Rowville VIC 3178,"[-37.916906, 145.2463142]",St Simon's School,0.9777,Ferntree Gully Railway Station (Ferntree Gully),5.8166,-37.92568,145.24533,St Simon's School,19868,-37.8817,145.2953,Ferntree Gully Railway Station (Ferntree Gully),,,,
9754,14 Colorado Crescent Rowville VIC 3178,"[-37.9157632, 145.2564372]",Park Ridge Primary School,0.6056,Ferntree Gully Railway Station (Ferntree Gully),5.0969,-37.91841,145.26246,Park Ridge Primary School,19868,-37.8817,145.2953,Ferntree Gully Railway Station (Ferntree Gully),,,,
9755,5/12 Virgilia Court Rowville VIC 3178,"[-37.9268491, 145.2445995]",St Simon's School,0.1448,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),6.7055,-37.92568,145.24533,St Simon's School,19867,-37.8927,145.3075,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),,,,
9756,92 Sovereign Manors Crescent Rowville VIC 3178,"[-37.90785169999999, 145.2704474]",Lysterfield Primary School,0.657,Ferntree Gully Railway Station (Ferntree Gully),3.6337,-37.9116,145.27623,Lysterfield Primary School,19868,-37.8817,145.2953,Ferntree Gully Railway Station (Ferntree Gully),,,,
9757,17 Lidgate Avenue Rowville VIC 3178,"[-37.9210851, 145.2307327]",Rowville Primary School,0.5966,Noble Park Railway Station (Noble Park),6.9581,-37.92292,145.23711,Rowville Primary School,19890,-37.9666,145.1763,Noble Park Railway Station (Noble Park),,,,
9758,8 Superior Avenue Rowville VIC 3178,"[-37.91325860000001, 145.2367751]",Rowville Primary School,1.0728,Ferntree Gully Railway Station (Ferntree Gully),6.2263,-37.92292,145.23711,Rowville Primary School,19868,-37.8817,145.2953,Ferntree Gully Railway Station (Ferntree Gully),,,,
9759,8/43 Deschamp Crescent Rowville VIC 3178,"[-37.9213992, 145.2306896]",Rowville Primary School,0.5892,Noble Park Railway Station (Noble Park),6.9302,-37.92292,145.23711,Rowville Primary School,19890,-37.9666,145.1763,Noble Park Railway Station (Noble Park),,,,
9760,61 Balladonia Road Rowville VIC 3178,"[-37.9131283, 145.2635392]",Park Ridge Primary School,0.5939,Ferntree Gully Railway Station (Ferntree Gully),4.469,-37.91841,145.26246,Park Ridge Primary School,19868,-37.8817,145.2953,Ferntree Gully Railway Station (Ferntree Gully),,,,
9761,43 Willow Avenue Rowville VIC 3178,"[-37.9141466, 145.2686339]",Park Ridge Primary School,0.7202,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),4.1654,-37.91841,145.26246,Park Ridge Primary School,19867,-37.8927,145.3075,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),,,,
9762,18 Lambourne Avenue Rowville VIC 3178,"[-37.9124352, 145.2694111]",Lysterfield Primary School,0.6068,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),4.0025,-37.9116,145.27623,Lysterfield Primary School,19867,-37.8927,145.3075,Upper Ferntree Gully Railway Station (Upper Ferntree Gully),,,,
9763,162 Taylors Lane Rowville VIC 3178,"[-37.9083888, 145.2479761]",Karoo Primary School,1.3883,Ferntree Gully Railway Station (Ferntree Gully),5.109,-37.90532,145.26328,Karoo Primary School,19868,-37.8817,145.2953,Ferntree Gully Railway Station (Ferntree Gully),,,,
9764,7 Wanaka Close Rowville VIC 3178,"[-37.9134377, 145.2456667]",Rowville Primary School,1.2938,Ferntree Gully Railway Station (Ferntree Gully),5.6095,-37.92292,145.23711,Rowville Primary School,19868,-37.8817,145.2953,Ferntree Gully Railway Station (Ferntree Gully),,,,
9765,11 Celestial Court Rowville VIC 3178,"[-37.9143972, 145.2613373]",Park Ridge Primary School,0.4562,Ferntree Gully Railway Station (Ferntree Gully),4.7004,-37.91841,145.26246,Park Ridge Primary School,19868,-37.8817,145.2953,Ferntree Gully Railway Station (Ferntree Gully),,,,
9766,157 Turramurra Drive Rowville VIC 3178,"[-37.9231521, 145.2344876]",Rowville Primary School,0.232,Noble Park Railway Station (Noble Park),7.0296,-37.92292,145.23711,Rowville Primary School,19890,-37.9666,145.1763,Noble Park Railway Station (Noble Park),,,,
9767,91 George Street Scoresby VIC 3179,"[-37.889268799999996, 145.2223604]",St Jude the Apostle School,0.3229,Glen Waverley Railway Station (Glen Waverley),5.4109,-37.88984,145.22596,St Jude the Apostle School,19873,-37.8795,145.1621,Glen Waverley Railway Station (Glen Waverley),,,,
9768,7 Raphael Court Scoresby VIC 3179,"[-37.8931174, 145.2230509]",Scoresby Primary School,0.4021,Glen Waverley Railway Station (Glen Waverley),5.5707,-37.89395,145.2275,Scoresby Primary School,19873,-37.8795,145.1621,Glen Waverley Railway Station (Glen Waverley),,,,
9769,699 Stud Road Scoresby VIC 3179,"[-37.8935346, 145.2334086]",Scoresby Primary School,0.5218,Ferntree Gully Railway Station (Ferntree Gully),5.6006,-37.89395,145.2275,Scoresby Primary School,19868,-37.8817,145.2953,Ferntree Gully Railway Station (Ferntree Gully),,,,
9770,1/17 Golding Court Scoresby VIC 3179,"[-37.8912759, 145.2373362]",Scoresby Secondary College,0.3092,Ferntree Gully Railway Station (Ferntree Gully),5.2085,-37.88864,145.2362,Scoresby Secondary College,19868,-37.8817,145.2953,Ferntree Gully Railway Station (Ferntree Gully),,,,
9771,69 Grayson Drive Scoresby VIC 3179,"[-37.892317, 145.2390195]",Scoresby Secondary College,0.4776,Ferntree Gully Railway Station (Ferntree Gully),5.0891,-37.88864,145.2362,Scoresby Secondary College,19868,-37.8817,145.2953,Ferntree Gully Railway Station (Ferntree Gully),,,,
9772,14 McCrae Close Scoresby VIC 3179,"[-37.8960935, 145.237703]",Scoresby Secondary College,0.8378,Ferntree Gully Railway Station (Ferntree Gully),5.3124,-37.88864,145.2362,Scoresby Secondary College,19868,-37.8817,145.2953,Ferntree Gully Railway Station (Ferntree Gully),,,,
9773,4 Evans Street Scoresby VIC 3179,"[-37.89090340000001, 145.2338402]",Scoresby Secondary College,0.3259,Ferntree Gully Railway Station (Ferntree Gully),5.5022,-37.88864,145.2362,Scoresby Secondary College,19868,-37.8817,145.2953,Ferntree Gully Railway Station (Ferntree Gully),,,,
9774,1 Honeypot Close Knoxfield VIC 3180,"[-37.8759842, 145.2518396]",St Andrews Christian College,0.6755,Boronia Railway Station (Boronia),3.3409,-37.87387,145.24464,St Andrews Christian College,19869,-37.8605,145.2844,Boronia Railway Station (Boronia),,,,
9775,2/63 king Parade Knoxfield VIC 3180,"[-37.8863379, 145.2559425]",Knox Park Primary School,0.5,Ferntree Gully Railway Station (Ferntree Gully),3.5004,-37.88363,145.2514,Knox Park Primary School,19868,-37.8817,145.2953,Ferntree Gully Railway Station (Ferntree Gully),,,,
9776,7 Foster Crescent Knoxfield VIC 3180,"[-37.8846377, 145.2454077]",Knox Park Primary School,0.5389,Boronia Railway Station (Boronia),4.3529,-37.88363,145.2514,Knox Park Primary School,19869,-37.8605,145.2844,Boronia Railway Station (Boronia),,,,
9777,2/79 Laura Road Knoxfield VIC 3180,"[-37.8938467, 145.2411776]",Carrington Primary School,0.5361,Ferntree Gully Railway Station (Ferntree Gully),4.9482,-37.89148,145.24649,Carrington Primary School,19868,-37.8817,145.2953,Ferntree Gully Railway Station (Ferntree Gully),,,,
9778,18 Philip Road Knoxfield VIC 3180,"[-37.8857233, 145.246789]",Knox Park Primary School,0.4675,Ferntree Gully Railway Station (Ferntree Gully),4.2909,-37.88363,145.2514,Knox Park Primary School,19868,-37.8817,145.2953,Ferntree Gully Railway Station (Ferntree Gully),,,,
9779,42A Bunnett Road Knoxfield VIC 3180,"[-37.8804382, 145.2561213]",Knox Park Primary School,0.5459,Boronia Railway Station (Boronia),3.3299,-37.88363,145.2514,Knox Park Primary School,19869,-37.8605,145.2844,Boronia Railway Station (Boronia),,,,
9780,57 Upton Road Prahran VIC 3181,"[-37.8520616, 144.9883667]",Prahran High School,0.2483,Prahran Railway Station (Prahran),0.3147,-37.85175,144.99116,Prahran High School,19958,-37.8495,144.9899,Prahran Railway Station (Prahran),,,,
9781,8/13 Lewisham Road Windsor VIC 3181,"[-37.85715039999999, 144.9987502]",Windsor Primary School,0.2698,Windsor Railway Station (Windsor),0.6054,-37.8573,144.99569,Windsor Primary School,19957,-37.8561,144.992,Windsor Railway Station (Windsor),,,,
9782,93 Chomley Street Prahran VIC 3181,"[-37.8556739, 145.0056257]",The King David School,0.5143,Toorak Railway Station (Armadale),0.9072,-37.85823,145.0105,The King David School,19946,-37.8508,145.0139,Toorak Railway Station (Armadale),,,,
9783,10/11 Irving Avenue Prahran VIC 3181,"[-37.858383, 145.0067556]",The King David School,0.3299,Toorak Railway Station (Armadale),1.0506,-37.85823,145.0105,The King David School,19946,-37.8508,145.0139,Toorak Railway Station (Armadale),,,,
9784,604/7 King Street Prahran VIC 3181,"[-37.8497853, 144.9942186]",Prahran High School,0.3464,Prahran Railway Station (Prahran),0.3814,-37.85175,144.99116,Prahran High School,19958,-37.8495,144.9899,Prahran Railway Station (Prahran),,,,
9785,105/10 Porter Street Prahran VIC 3181,"[-37.8505434, 144.9900254]",Prahran High School,0.1671,Prahran Railway Station (Prahran),0.1163,-37.85175,144.99116,Prahran High School,19958,-37.8495,144.9899,Prahran Railway Station (Prahran),,,,
9786,40 Kelvin Grove Prahran VIC 3181,"[-37.8568254, 145.0088863]",The King David School,0.2109,Toorak Railway Station (Armadale),0.8012,-37.85823,145.0105,The King David School,19946,-37.8508,145.0139,Toorak Railway Station (Armadale),,,,
